CODE,MIN,MODE,MAX,COMMENTS
00432,,,,lab test - unknown
00434,,64.19,378.5,lab test - unknown
00436,,,,lab test - unknown
00438,,125.05,396.66,lab test - unknown
00439,,100.38,693.0,lab test - unknown
00440,10.0,10.0,10.0,lab test - unknown
00441,,,,lab test - unknown
00442,,30.0,60.0,lab test - unknown
00443,,,,lab test - unknown
00444,,43.5,87.0,lab test - unknown
00447,160.0,160.0,160.0,lab test - unknown
00450,,300.0,750.0,lab test - unknown
00455,,113.0,226.0,lab test - unknown
00459,,,,lab test - unknown
00460,,21.19,3451.63,pulp vitality tests
00461,225.0,225.0,225.0,lab test - unknown
00462,,60.12,120.24,lab test - unknown
00463,,163.65,952.24,lab test - unknown
00466,150.0,201.54,229.33,lab test - unknown
00467,123.0,160.5,179.0,lab test - unknown
00469,,,,lab test - unknown
00470,,9.39,5002.33,diagnostic casts
00471,,1.99,63.0,lab test - unknown
00472,,5.95,78.15,accession of tissue gross examination preparation and transmission of written report
00473,,9.14,319.0,accession of tissue gross and microscopic examination preparation and transmission of written report
00474,,1.78,212.0,accession of tissue gross and microscopic examination including assessment of surgical margins for presence of disease preparation and transmission of written report
00475,,938.87,6604.3,decalcification procedure
00476,,5.25,42.0,special stains for microorganisms
00477,,,,special stains not for microorganisms
00478,,26.46,172.0,immunohistochemical stains
00480,,39.7,370.2,accession of exfoliative cytologic smears microscopic examination preparation and transmission of written report
00481,,31.75,254.0,electron microscopy
00482,,,,direct immunofluorescence
00483,,,,indirect immunofluorescence
00484,,0.91,20.0,consultation on slides prepared elsewhere
00485,,,,consultation including preparation of slides from biopsy material supplied by referring source
00486,,,,laboratory accession of transepithelial cytologic sample microscopic examination preparation and transmission of written report
00488,,,,lab test - unknown
00490,,,,lab test - unknown
00491,,181.5,363.0,lab test - unknown
00493,35.0,35.0,35.0,lab test - unknown
00494,50.0,50.0,50.0,lab test - unknown
00495,37.5,37.5,37.5,lab test - unknown
00496,37.5,715.3,1732.0,lab test - unknown
00498,,1000.0,1500.0,lab test - unknown
00499,,50.0,250.0,lab test - unknown
00500,,,,oral pathology - unknown
00501,,2.92,1590.0,oral pathology - unknown
00502,,1.77,8155.0,other oral pathology procedures by report
00503,,0.73,6875.0,oral pathology - unknown
00504,,,1.0,oral pathology - unknown
00505,,2.96,30030.0,oral pathology - unknown
00506,,0.82,22847.14,oral pathology - unknown
00508,,,,oral pathology - unknown
00510,,,,oral pathology - unknown
00512,,,,oral pathology - unknown
00513,,,,oral pathology - unknown
00514,,,,oral pathology - unknown
00515,,,,oral pathology - unknown
00516,,,,oral pathology - unknown
00519,,13.33,40.0,oral pathology - unknown
00520,,,,oral pathology - unknown
00522,,,,oral pathology - unknown
00524,,,,oral pathology - unknown
00525,,,,oral pathology - unknown
00530,,,,oral pathology - unknown
00531,,,,oral pathology - unknown
00532,,,,oral pathology - unknown
00550,,,,oral pathology - unknown
00551,,,,oral pathology - unknown
00552,,5.28,95.0,oral pathology - unknown
00553,,,,oral pathology - unknown
00555,,,,oral pathology - unknown
00562,,,,oral pathology - unknown
00570,,,,oral pathology - unknown
00571,,,,oral pathology - unknown
00574,,,,oral pathology - unknown
00582,,,,oral pathology - unknown
00589,,,,oral pathology - unknown
00590,,,,oral pathology - unknown
00592,,,,oral pathology - unknown
00599,,,,oral pathology - unknown
00600,,,,non-ionizing diagnostic procedure capable of quantifying monitoring and recording changes in structure of enamel dentin and cementum
00601,,0.5,2448.0,caries risk assessment and documentation with a finding of low risk
00602,,0.22,6255.0,caries risk assessment and documentation with a finding of moderate risk
00603,,0.13,2800.0,caries risk assessment and documentation with a finding of high risk
00604,,0.24,5826.0,antigen testing for a public health related pathogen including coronavirus
00605,,,,antibody testing for a public health related pathogen including coronavirus
00606,,,,molecular testing for a public health related pathogen including coronavirus
00607,,,,caries risk assessment - unknown
00608,,,,caries risk assessment - unknown
00610,,193.97,3000.0,caries risk assessment - unknown
00612,,,,caries risk assessment - unknown
00614,,,,caries risk assessment - unknown
00623,,,,caries risk assessment - unknown
00624,552.0,552.0,552.0,caries risk assessment - unknown
00625,,,,caries risk assessment - unknown
00627,,,,caries risk assessment - unknown
00628,,,,caries risk assessment - unknown
00629,,,,caries risk assessment - unknown
00630,,,,caries risk assessment - unknown
00632,,,,caries risk assessment - unknown
00635,,,,caries risk assessment - unknown
00636,,,,caries risk assessment - unknown
00637,,,,caries risk assessment - unknown
00643,,,,caries risk assessment - unknown
00650,,,,caries risk assessment - unknown
00651,,,,caries risk assessment - unknown
00654,,,,caries risk assessment - unknown
00656,,173.91,795.0,caries risk assessment - unknown
00657,,65.67,788.0,caries risk assessment - unknown
00658,,,,caries risk assessment - unknown
00659,,,,caries risk assessment - unknown
00662,,,,caries risk assessment - unknown
00666,,,,caries risk assessment - unknown
00667,,,,caries risk assessment - unknown
00670,,1591.2,4500.0,caries risk assessment - unknown
00674,,137.14,960.0,caries risk assessment - unknown
00675,552.0,552.0,552.0,caries risk assessment - unknown
00680,,,,caries risk assessment - unknown
00684,,,,caries risk assessment - unknown
00686,20.0,20.0,20.0,caries risk assessment - unknown
00690,,,,caries risk assessment - unknown
00694,,,,caries risk assessment - unknown
00699,,,,caries risk assessment - unknown
00700,,,,image capture only - unknown
00701,,0.42,1653.0,panoramic radiographic image - image capture only
00702,,3.84,80117.0,2-D cephalometric radiographic image - image capture only
00703,,0.1,2899.0,2-D oral/facial photographic image obtained intra-orally or extra-orally - image capture only
00704,,1.79,81016.0,image capture only - unknown
00705,,,,extra-oral posterior dental radiographic image - image capture only
00706,,,,intraoral - occlusal radiographic image - image capture only
00707,,,,intraoral - periapical radiographic image - image capture only
00708,,2008.04,5579.33,intraoral - bitewing radiographic image - image capture only
00709,,1165.8,9624.5,intraoral - comprehensive series of radiographic images - image capture only
00710,,,,image capture only - unknown
00714,,,,image capture only - unknown
00719,137.0,137.0,137.0,image capture only - unknown
00720,,,,image capture only - unknown
00721,,,,image capture only - unknown
00722,,,,image capture only - unknown
00725,,1750.0,3500.0,image capture only - unknown
00728,,,,image capture only - unknown
00730,,,,image capture only - unknown
00731,,,,image capture only - unknown
00732,,38.33,115.0,image capture only - unknown
00738,,,,image capture only - unknown
00739,,,,image capture only - unknown
00740,,189.82,750.0,image capture only - unknown
00741,,,,image capture only - unknown
00743,,,,image capture only - unknown
00745,,,,image capture only - unknown
00746,,,,image capture only - unknown
00747,270.0,555.18,1125.55,image capture only - unknown
00748,,,,image capture only - unknown
00750,,,,image capture only - unknown
00751,,,,image capture only - unknown
00753,,,,image capture only - unknown
00760,,,,image capture only - unknown
00762,,,,image capture only - unknown
00772,,,,image capture only - unknown
00774,,,,image capture only - unknown
00776,,,,image capture only - unknown
00781,,36.0,144.0,image capture only - unknown
00784,,,,image capture only - unknown
00788,,,,image capture only - unknown
00790,,958.89,1764.0,image capture only - unknown
00791,,57.6,288.0,image capture only - unknown
00792,,,,image capture only - unknown
00795,,,,image capture only - unknown
00800,,,,3D scan - unknown
00801,,,,3D dental surface scan - direct
00802,,0.35,2859.0,3D dental surface scan - indirect
00803,,0.48,1288.0,3D facial surface scan - direct
00804,,2.73,1972.0,3D facial surface scan - indirect
00805,,0.35,11640.0,3D scan - unknown
00806,,,0.01,3D scan - unknown
00807,,,,3D scan - unknown
00808,,21.56,345.0,3D scan - unknown
00809,,,,3D scan - unknown
00810,,228.54,950.0,3D scan - unknown
00812,,,,3D scan - unknown
00816,,125.0,625.0,3D scan - unknown
00817,,,,3D scan - unknown
00820,14.67,14.67,14.67,3D scan - unknown
00821,,,,3D scan - unknown
00823,,,,3D scan - unknown
00828,,,,3D scan - unknown
00829,,,,3D scan - unknown
00830,,,,3D scan - unknown
00831,,,,3D scan - unknown
00832,,25.0,50.0,3D scan - unknown
00833,,,,3D scan - unknown
00834,150.0,150.0,150.0,3D scan - unknown
00837,,57.4,150.0,3D scan - unknown
00838,,,,3D scan - unknown
00840,,162.5,650.0,3D scan - unknown
00846,,,,3D scan - unknown
00851,,162.5,325.0,3D scan - unknown
00855,,,,3D scan - unknown
00859,,,,3D scan - unknown
00862,,,,3D scan - unknown
00863,,,,3D scan - unknown
00864,69.5,69.5,69.5,3D scan - unknown
00867,,,,3D scan - unknown
00869,,,,3D scan - unknown
00870,,,,3D scan - unknown
00873,,151.6,379.0,3D scan - unknown
00880,,0.92,5.5,3D scan - unknown
00882,10.04,10.04,10.04,3D scan - unknown
00883,,,,3D scan - unknown
00885,,,,3D scan - unknown
00888,,,,3D scan - unknown
00899,,,,3D scan - unknown
00900,,,,unspecified diagnostic procedure - unknown
00901,,,,unspecified diagnostic procedure - unknown
00902,,0.05,1840.0,unspecified diagnostic procedure - unknown
00903,,0.33,7289.0,unspecified diagnostic procedure - unknown
00904,,0.12,7200.0,unspecified diagnostic procedure - unknown
00905,,,,unspecified diagnostic procedure - unknown
00906,,,,unspecified diagnostic procedure - unknown
00908,,,,unspecified diagnostic procedure - unknown
00910,,16.43,115.0,unspecified diagnostic procedure - unknown
00911,,,,unspecified diagnostic procedure - unknown
00912,,,,unspecified diagnostic procedure - unknown
00914,,,,unspecified diagnostic procedure - unknown
00916,,,,unspecified diagnostic procedure - unknown
00918,,,,unspecified diagnostic procedure - unknown
00922,,,,unspecified diagnostic procedure - unknown
00924,,,,unspecified diagnostic procedure - unknown
00928,,,,unspecified diagnostic procedure - unknown
00930,,,,unspecified diagnostic procedure - unknown
00931,,,,unspecified diagnostic procedure - unknown
00940,,,,unspecified diagnostic procedure - unknown
00941,,7.5,15.0,unspecified diagnostic procedure - unknown
00942,,,,unspecified diagnostic procedure - unknown
00945,89.68,89.68,89.68,unspecified diagnostic procedure - unknown
00955,,,,unspecified diagnostic procedure - unknown
00956,,,,unspecified diagnostic procedure - unknown
00957,,,,unspecified diagnostic procedure - unknown
00958,,,,unspecified diagnostic procedure - unknown
00960,,,,unspecified diagnostic procedure - unknown
00963,,3.86,18.0,unspecified diagnostic procedure - unknown
00964,,,,unspecified diagnostic procedure - unknown
00967,,,,unspecified diagnostic procedure - unknown
00968,,,,unspecified diagnostic procedure - unknown
00969,,,,unspecified diagnostic procedure - unknown
00971,,,,unspecified diagnostic procedure - unknown
00973,,,,unspecified diagnostic procedure - unknown
00989,,,,unspecified diagnostic procedure - unknown
00990,,0.06,1.0,unspecified diagnostic procedure - unknown
00991,,,,unspecified diagnostic procedure - unknown
00992,,,,unspecified diagnostic procedure - unknown
00994,,,,unspecified diagnostic procedure - unknown
00996,,,,unspecified diagnostic procedure - unknown
00997,,,,unspecified diagnostic procedure - unknown
00998,,79.86,150.0,unspecified diagnostic procedure - unknown
00999,,68.43,6291.01,unspecified diagnostic procedure by report
01000,,,,diagnostic procedure - unknown
01001,,,50.0,preventive procedure - unknown
01002,,,1.0,preventive procedure - unknown
01003,,0.16,2897.0,preventive procedure - unknown
01004,,5.11,111147.35,preventive procedure - unknown
01005,,,,preventive procedure - unknown
01006,,,,preventive procedure - unknown
01007,,,0.01,preventive procedure - unknown
01008,,,,preventive procedure - unknown
01009,,,,preventive procedure - unknown
01010,,,,preventive procedure - unknown
01011,,,,preventive procedure - unknown
01012,,,,preventive procedure - unknown
01013,,,,preventive procedure - unknown
01014,,,,preventive procedure - unknown
01017,,,,preventive procedure - unknown
01019,,,,preventive procedure - unknown
01020,,5.05,48.0,preventive procedure - unknown
01022,,1270.32,3387.53,preventive procedure - unknown
01023,,27.5,165.0,preventive procedure - unknown
01024,,,,preventive procedure - unknown
01025,,,,preventive procedure - unknown
01026,,,,preventive procedure - unknown
01027,,,,preventive procedure - unknown
01028,,,,preventive procedure - unknown
01029,,,,preventive procedure - unknown
01030,,74.17,445.0,preventive procedure - unknown
01031,,,,preventive procedure - unknown
01033,,,,preventive procedure - unknown
01034,,,,preventive procedure - unknown
01038,,,,preventive procedure - unknown
01040,,10.51,115.57,preventive procedure - unknown
01042,,327.25,1309.0,preventive procedure - unknown
01043,,,,preventive procedure - unknown
01046,,,,preventive procedure - unknown
01050,,18.0,90.0,preventive procedure - unknown
01056,,,,preventive procedure - unknown
01059,,,,preventive procedure - unknown
01060,18.63,18.63,18.63,preventive procedure - unknown
01073,,,,preventive procedure - unknown
01075,,,,preventive procedure - unknown
01076,,,,preventive procedure - unknown
01079,,,,preventive procedure - unknown
01080,,,,preventive procedure - unknown
01085,,,,preventive procedure - unknown
01089,,,,preventive procedure - unknown
01092,,,,preventive procedure - unknown
01093,,,,preventive procedure - unknown
01095,,,,preventive procedure - unknown
01099,,,,preventive procedure - unknown
01100,,4.1,82.0,prophylaxis - unknown
01101,,,1.0,prophylaxis - unknown
01102,,,,prophylaxis - unknown
01103,,,,prophylaxis - unknown
01104,,,,prophylaxis - unknown
01105,,,,prophylaxis - unknown
01108,,,,prophylaxis - unknown
01110,,81.39,137608.24,prophylaxis - adult
01111,,2.83,68.0,prophylaxis - unknown
01112,,,,prophylaxis - unknown
01113,,39.0,234.0,prophylaxis - unknown
01115,,,,prophylaxis - unknown
01116,,,,prophylaxis - unknown
01118,,,,prophylaxis - unknown
01119,,,,prophylaxis - unknown
01120,,128.76,48323.71,prophylaxis - child
01123,,,,prophylaxis - unknown
01127,,,,prophylaxis - unknown
01130,,,,prophylaxis - unknown
01131,,,,prophylaxis - unknown
01139,,,,prophylaxis - unknown
01140,,69.75,203.0,prophylaxis - unknown
01146,,,,prophylaxis - unknown
01151,,,,prophylaxis - unknown
01155,,,,prophylaxis - unknown
01158,,,,prophylaxis - unknown
01161,,,,prophylaxis - unknown
01170,13.5,13.5,13.5,prophylaxis - unknown
01173,,,,prophylaxis - unknown
01180,,,,prophylaxis - unknown
01190,,,,prophylaxis - unknown
01198,,520.0,1300.0,prophylaxis - unknown
01200,,200.0,2000.0,topical application of fluoride - unknown
01201,,,0.01,topical application of fluoride - unknown
01202,,,,topical application of fluoride - unknown
01203,,2.0,7612.5,topical application of fluoride - unknown
01204,,30.44,8286.0,topical application of fluoride - unknown
01205,,3.79,251.8,topical application of fluoride - unknown
01206,,165.69,39312.0,topical application of fluoride varnish
01207,12.0,12.0,12.0,topical application of fluoride - unknown
01208,,145.45,13946.0,topical application of fluoride - excluding varnish
01210,,5.41,265.0,topical application of fluoride - unknown
01213,,,,topical application of fluoride - unknown
01214,,,,topical application of fluoride - unknown
01215,,,,topical application of fluoride - unknown
01220,,,,topical application of fluoride - unknown
01223,,,,topical application of fluoride - unknown
01226,,,,topical application of fluoride - unknown
01230,,,,topical application of fluoride - unknown
01232,,,,topical application of fluoride - unknown
01233,,,,topical application of fluoride - unknown
01235,,,,topical application of fluoride - unknown
01237,,,,topical application of fluoride - unknown
01240,,56.59,282.94,topical application of fluoride - unknown
01246,,,,topical application of fluoride - unknown
01248,,,,topical application of fluoride - unknown
01249,,,,topical application of fluoride - unknown
01250,,150.42,227.0,topical application of fluoride - unknown
01256,300.0,300.0,300.0,topical application of fluoride - unknown
01260,,,,topical application of fluoride - unknown
01267,250.03,250.03,250.03,topical application of fluoride - unknown
01274,,,,topical application of fluoride - unknown
01275,3134.4,3134.4,3134.4,topical application of fluoride - unknown
01291,,,,topical application of fluoride - unknown
01299,,343.75,1375.0,topical application of fluoride - unknown
01300,,54.61,163.82,preventative measure - unknown
01301,,,1.0,preventative measure - unknown
01302,,,,preventative measure - unknown
01303,,,1.0,preventative measure - unknown
01304,,,,preventative measure - unknown
01305,,,,preventative measure - unknown
01307,,,,preventative measure - unknown
01310,,25.16,5666.84,nutritional counseling for control of dental disease
01312,,,,preventative measure - unknown
01320,,0.7,479.0,tobacco counseling for the control and prevention of oral disease
01330,,13.64,5666.82,oral hygiene instructions
01331,,,,preventative measure - unknown
01332,,59.09,250.0,preventative measure - unknown
01333,,,,preventative measure - unknown
01340,,,,preventative measure - unknown
01351,,186.19,10926.75,sealant - per tooth
01352,,92.08,1077.67,preventive resin restoration in a moderate to high caries risk patient - permanent tooth
01353,,150.69,9958.0,sealant repair - per tooth
01354,,66.89,3939.18,application of caries arresting medicament - per tooth
01355,,,,caries preventive medicament application - per tooth
01357,,,,preventative measure - unknown
01360,,,,preventative measure - unknown
01382,,,,preventative measure - unknown
01390,,,,preventative measure - unknown
01392,,,,preventative measure - unknown
01399,,,,preventative measure - unknown
01400,,145.78,1312.0,preventive procedure - unknown
01401,,1.9,6662.0,preventive procedure - unknown
01402,,0.2,1520.0,preventive procedure - unknown
01403,,0.59,5981.33,preventive procedure - unknown
01404,,0.43,5375.23,preventive procedure - unknown
01407,,,,preventive procedure - unknown
01408,,,,preventive procedure - unknown
01409,,,,preventive procedure - unknown
01410,,42.38,339.0,preventive procedure - unknown
01414,,,,preventive procedure - unknown
01415,,,,preventive procedure - unknown
01425,,,,preventive procedure - unknown
01440,,117.5,352.51,preventive procedure - unknown
01441,,,,preventive procedure - unknown
01442,,,,preventive procedure - unknown
01450,,,,preventive procedure - unknown
01467,262.0,262.0,262.0,preventive procedure - unknown
01470,,,,preventive procedure - unknown
01474,1000.0,1000.0,1000.0,preventive procedure - unknown
01479,,13.45,296.0,preventive procedure - unknown
01480,,248.27,2296.0,preventive procedure - unknown
01482,,,,preventive procedure - unknown
01497,,,,preventive procedure - unknown
01499,,,,preventive procedure - unknown
01500,,,,space maintainer - unknown
01501,,3.19,12052.73,space maintainer - unknown
01502,,0.37,6410.0,space maintainer - unknown
01503,,,0.01,space maintainer - unknown
01504,,0.31,1198.0,space maintainer - unknown
01509,,,,space maintainer - unknown
01510,,,,space maintainer - fixed unilateral - per quadrant
01511,,,,space maintainer - unknown
01513,,,,space maintainer - unknown
01515,,,,space maintainer - unknown
01516,,,,space maintainer - fixed - bilateral maxillary
01517,,,,space maintainer - fixed - bilateral mandibular
01520,,22.93,172.0,space maintainer - removable unilateral - per quadrant
01525,,132.5,265.0,space maintainer - unknown
01526,,,,space maintainer - removable - bilateral maxillary
01530,,,,space maintainer - unknown
01548,,,,space maintainer - unknown
01550,,,,space maintainer - unknown
01551,,,,re-cement or re-bond bilateral space maintainer - maxillary
01555,,,,space maintainer - unknown
01560,,,,space maintainer - unknown
01573,,,,space maintainer - unknown
01574,,,,space maintainer - unknown
01600,,,,preventive procedure - unknown
01601,,,,preventive procedure - unknown
01602,,,1.0,preventive procedure - unknown
01603,,0.62,1288.0,preventive procedure - unknown
01604,,,,preventive procedure - unknown
01619,,,,preventive procedure - unknown
01620,40.0,40.0,40.0,preventive procedure - unknown
01628,,,,preventive procedure - unknown
01630,19.76,19.76,19.76,preventive procedure - unknown
01642,0.21,0.21,0.21,preventive procedure - unknown
01644,1.2,1.2,1.2,preventive procedure - unknown
01646,,,,preventive procedure - unknown
01688,,,,preventive procedure - unknown
01701,,0.27,1181.71,Pfizer-BioNTech Covid-19 vaccine administration - first dose
01702,,0.74,6696.0,Pfizer-BioNTech Covid-19 vaccine administration - second dose
01703,,0.66,2917.91,Moderna Covid-19 vaccine administration - first dose
01704,,0.13,2098.11,Moderna Covid-19 vaccine administration - second dose
01705,,0.2,1936.0,AstraZeneca Covid-19 vaccine administration - first dose
01707,50.0,50.0,50.0,Janssen Covid-19 vaccine administration
01709,,,,Pfizer-BioNTech Covid-19 vaccine administration - booster dose
01710,,,,Moderna Covid-19 vaccine administration - third dose
01711,,,,Moderna Covid-19 vaccine administration - booster dose
01713,1737.5,1737.5,1737.5,Pfizer-BioNTech Covid-19 vaccine administration tris-sucrose pediatric - first dose
01714,,25.71,180.0,Pfizer-BioNTech Covid-19 vaccine administration tris-sucrose pediatric - second dose
01716,,,,vaccine administration - unknown
01720,,,,vaccine administration - unknown
01721,,,,vaccine administration - unknown
01723,,,,vaccine administration - unknown
01729,615.6,615.6,615.6,vaccine administration - unknown
01730,,,,vaccine administration - unknown
01732,21469.0,21469.0,21469.0,vaccine administration - unknown
01740,,581.34,27100.0,vaccine administration - unknown
01741,,,,vaccine administration - unknown
01758,72.31,72.31,72.31,vaccine administration - unknown
01760,682.0,682.0,682.0,vaccine administration - unknown
01769,100.0,880.0,1559.4,vaccine administration - unknown
01778,2723.0,2723.0,2723.0,vaccine administration - unknown
01799,,,,vaccine administration - unknown
01801,,0.2,171.0,preventive procedure - unknown
01802,,,,preventive procedure - unknown
01803,,0.19,775.0,preventive procedure - unknown
01804,,,,preventive procedure - unknown
01805,,,,preventive procedure - unknown
01806,,,,preventive procedure - unknown
01810,,112.84,656.0,preventive procedure - unknown
01819,,,,preventive procedure - unknown
01820,,202.83,811.33,preventive procedure - unknown
01830,,90.81,984.0,preventive procedure - unknown
01844,,,,preventive procedure - unknown
01851,,,,preventive procedure - unknown
01874,,92.5,462.5,preventive procedure - unknown
01880,,,,preventive procedure - unknown
01885,,,,preventive procedure - unknown
01887,2012.5,2012.5,2012.5,preventive procedure - unknown
01894,182.0,182.0,182.0,preventive procedure - unknown
01895,12490.0,12490.0,12490.0,preventive procedure - unknown
01897,5285.0,5285.0,5285.0,preventive procedure - unknown
01898,1033.0,1033.0,1033.0,preventive procedure - unknown
01899,,,,preventive procedure - unknown
01900,,37.5,75.0,unspecified preventive procedure - unknown
01901,,,,unspecified preventive procedure - unknown
01902,,,,unspecified preventive procedure - unknown
01903,,,0.33,unspecified preventive procedure - unknown
01904,,,,unspecified preventive procedure - unknown
01916,,,,unspecified preventive procedure - unknown
01919,,,,unspecified preventive procedure - unknown
01922,,,,unspecified preventive procedure - unknown
01944,,,,unspecified preventive procedure - unknown
01953,,,,unspecified preventive procedure - unknown
01961,,,,unspecified preventive procedure - unknown
01970,,,,unspecified preventive procedure - unknown
01971,,,,unspecified preventive procedure - unknown
01975,,,,unspecified preventive procedure - unknown
01989,,,,unspecified preventive procedure - unknown
01991,,375.0,750.0,unspecified preventive procedure - unknown
01992,,251.01,2065.0,unspecified preventive procedure - unknown
01996,,,,unspecified preventive procedure - unknown
01998,,,,unspecified preventive procedure - unknown
01999,,3.63,937.09,unspecified preventive procedure by report
02000,,,,preventive procedure - unknown
02001,,0.16,2204.0,restorative procedure - unknown
02002,,0.59,43425.03,restorative procedure - unknown
02003,,0.55,47139.07,restorative procedure - unknown
02004,,0.44,17082.12,restorative procedure - unknown
02005,,0.45,2859.0,restorative procedure - unknown
02006,,,,restorative procedure - unknown
02007,,,,restorative procedure - unknown
02008,,,,restorative procedure - unknown
02010,,,,restorative procedure - unknown
02011,,27.67,83.0,restorative procedure - unknown
02012,,5.25,42.0,restorative procedure - unknown
02014,,,,restorative procedure - unknown
02020,,,,restorative procedure - unknown
02021,,,,restorative procedure - unknown
02022,,,,restorative procedure - unknown
02023,,,,restorative procedure - unknown
02024,,12.73,25.46,restorative procedure - unknown
02025,,43.64,138.0,restorative procedure - unknown
02027,,,,restorative procedure - unknown
02033,,,,restorative procedure - unknown
02035,,,,restorative procedure - unknown
02036,,15.0,25.0,restorative procedure - unknown
02037,,37.37,84.5,restorative procedure - unknown
02038,,15.66,41.89,restorative procedure - unknown
02039,20.0,20.0,20.0,restorative procedure - unknown
02043,37.3,66.53,125.0,restorative procedure - unknown
02044,,,,restorative procedure - unknown
02050,,,,restorative procedure - unknown
02052,,,,restorative procedure - unknown
02055,,,,restorative procedure - unknown
02066,,,,restorative procedure - unknown
02070,,,,restorative procedure - unknown
02072,,,,restorative procedure - unknown
02074,,37.5,75.0,restorative procedure - unknown
02083,,,,restorative procedure - unknown
02090,,466.67,750.0,restorative procedure - unknown
02099,,,,restorative procedure - unknown
02100,,,,amalgam - unknown
02101,,,0.5,amalgam - unknown
02102,,,,amalgam - unknown
02103,,,,amalgam - unknown
02104,,,,amalgam - unknown
02105,,,,amalgam - unknown
02106,,,,amalgam - unknown
02108,,,,amalgam - unknown
02110,,54.05,1250.0,amalgam - unknown
02111,,,,amalgam - unknown
02112,,,,amalgam - unknown
02115,,,,amalgam - unknown
02119,,,,amalgam - unknown
02120,,22.57,158.0,amalgam - unknown
02121,,150.0,1200.0,amalgam - unknown
02122,,,,amalgam - unknown
02123,,,,amalgam - unknown
02124,,,,amalgam - unknown
02127,,,,amalgam - unknown
02129,,,,amalgam - unknown
02130,,,,amalgam - unknown
02131,,,,amalgam - unknown
02134,79.0,79.0,79.0,amalgam - unknown
02136,,,,amalgam - unknown
02140,,169.73,58134.0,amalgam - one surface primary or permanent
02141,,,,amalgam - unknown
02145,,,,amalgam - unknown
02146,,,,amalgam - unknown
02150,,121.51,27223.33,amalgam - two surfaces primary or permanent
02151,,,,amalgam - unknown
02154,,,,amalgam - unknown
02160,,132.82,48988.8,amalgam - three surfaces primary or permanent
02161,,224.23,32236.0,amalgam - four or more surfaces primary or permanent
02163,,,,amalgam - unknown
02166,,,,amalgam - unknown
02180,,,,amalgam - unknown
02199,,,,amalgam - unknown
02200,,,,restorative procedure - unknown
02203,,,,restorative procedure - unknown
02204,,,,restorative procedure - unknown
02210,,,,restorative procedure - unknown
02211,,,,restorative procedure - unknown
02212,,,,restorative procedure - unknown
02217,,,,restorative procedure - unknown
02220,,24.56,442.0,restorative procedure - unknown
02221,,20.78,187.0,restorative procedure - unknown
02222,,,,restorative procedure - unknown
02223,,,,restorative procedure - unknown
02225,,,,restorative procedure - unknown
02230,,494.17,4004.0,restorative procedure - unknown
02231,,35.51,532.66,restorative procedure - unknown
02233,,,,restorative procedure - unknown
02235,,1187.85,6165.66,restorative procedure - unknown
02248,,,,restorative procedure - unknown
02250,,20.49,71.7,restorative procedure - unknown
02261,,,,restorative procedure - unknown
02270,,74.47,572.0,restorative procedure - unknown
02274,,,,restorative procedure - unknown
02275,,,,restorative procedure - unknown
02293,,,,restorative procedure - unknown
02300,,,,resin-based composite - unknown
02302,,,,resin-based composite - unknown
02306,,,,resin-based composite - unknown
02309,,,,resin-based composite - unknown
02310,,,,resin-based composite - unknown
02311,,118.55,268.0,resin-based composite - unknown
02314,,,,resin-based composite - unknown
02318,,,,resin-based composite - unknown
02322,,,,resin-based composite - unknown
02323,,,,resin-based composite - unknown
02325,,,,resin-based composite - unknown
02328,,,,resin-based composite - unknown
02329,,,,resin-based composite - unknown
02330,,121.44,25470.5,resin-based composite - one surface anterior
02331,,99.23,19964.0,resin-based composite - two surfaces anterior
02332,,88.01,10394.0,resin-based composite - three surfaces anterior
02333,,49.57,347.0,resin-based composite - unknown
02335,,146.45,19000.0,resin-based composite - four or more surfaces or involving incisal angle (anterior)
02336,,142.5,285.0,resin-based composite - unknown
02337,,,,resin-based composite - unknown
02340,,,,resin-based composite - unknown
02343,,183.75,245.0,resin-based composite - unknown
02347,,,,resin-based composite - unknown
02350,,,,resin-based composite - unknown
02351,,,,resin-based composite - unknown
02352,,,,resin-based composite - unknown
02355,,,,resin-based composite - unknown
02362,,,,resin-based composite - unknown
02365,,,,resin-based composite - unknown
02367,,,,resin-based composite - unknown
02370,,,,resin-based composite - unknown
02374,28.0,28.0,28.0,resin-based composite - unknown
02375,97.0,97.0,97.0,resin-based composite - unknown
02380,,,,resin-based composite - unknown
02381,,0.42,5.0,resin-based composite - unknown
02382,,,,resin-based composite - unknown
02383,,,,resin-based composite - unknown
02385,,3.62,69.69,resin-based composite - unknown
02386,,2.66,100.96,resin-based composite - unknown
02387,,,,resin-based composite - unknown
02388,,,,resin-based composite - unknown
02390,,431.16,13175.0,resin-based composite crown anterior
02391,,174.32,24903.0,resin-based composite - one surface posterior
02392,,145.87,35421.0,resin-based composite - two surfaces posterior
02393,,145.68,19556.61,resin-based composite - three surfaces posterior
02394,,254.96,29784.25,resin-based composite - four or more surfaces posterior
02397,,,,resin-based composite - unknown
02400,,,,gold foil - unknown
02401,,,,gold foil - unknown
02402,,,,gold foil - unknown
02403,,,,gold foil - unknown
02404,,,,gold foil - unknown
02405,,4.17,9.92,gold foil - unknown
02406,,,,gold foil - unknown
02407,,,,gold foil - unknown
02410,,630.27,4727.0,gold foil - one surface
02426,,,,gold foil - unknown
02430,,,,gold foil - three surfaces
